Food,quantity,Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
Azúcar sulfitada,710.2093258186397,19 a 30 años,0,3355.2594687469486,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,672.7691328715364,31 a 50 años,0,3178.379839980204,1190.0062247167357,CALI,2024-04-01,q2
Azúcar sulfitada,546.8919438013852,51 a 70 años,0,2583.695124963202,1190.0062247167352,CALI,2024-04-01,q2
Azúcar sulfitada,510.2501835666926,>70 años,0,2410.5875515906687,1190.006224716736,CALI,2024-04-01,q2
Azúcar sulfitada,256.7016373505239,1 a 3 años,1,1205.8151671598705,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,331.63018929795464,4 a 8 años,1,1557.780138338321,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,456.22344268018134,9 a 13 años,1,2143.0371558030565,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,532.2268203405163,14 a 18 años,1,2500.05095004337,1183.2093603917378,CALI,2024-05-01,q2
Azúcar sulfitada,511.7956964594458,19 a 30 años,1,2404.078990876329,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,482.7421716151133,31 a 50 años,1,2267.6046727600224,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,438.5859414811083,51 a 70 años,1,2060.1877954477814,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,412.3621988433249,>70 años,1,1937.0059297662704,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,634.8607677581865,gestantes < 18 años,1,2982.157615739177,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,631.4430516231738,gestantes 19 a 30 años,1,2966.1034370624047,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,602.3895267788413,gestantes 31 a 50 años,1,2829.6291189460976,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,642.4174428211587,lactantes < 18 años,1,3017.653896550929,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,638.9997266861461,lactantes 19 a 30 años,1,3001.599717874157,1183.2093603917378,CALI,2024-05-01,q2
Azúcar sulfitada,609.9462018418135,lactantes 31 a 50 años,1,2865.1253997578497,1183.2093603917378,CALI,2024-05-01,q2
Azúcar sulfitada,279.7515925603274,1 a 3 años,0,1314.088670520444,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,361.8143643648866,4 a 8 años,0,1699.5655062836613,1183.2093603917378,CALI,2024-05-01,q2
Azúcar sulfitada,505.44267832640804,9 a 13 años,0,2374.2366973049866,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,691.8723089557052,14 a 18 años,0,3249.9602748443726,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,710.2093258186399,19 a 30 años,0,3336.0954989200977,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,672.7691328715365,31 a 50 años,0,3160.2261395230526,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,546.8919438013853,51 a 70 años,0,2568.9380381036667,1183.2093603917378,CALI,2024-05-01,q2
Azúcar sulfitada,510.2501835666925,>70 años,0,2396.819189550721,1183.209360391738,CALI,2024-05-01,q2
Azúcar sulfitada,256.7016373505239,1 a 3 años,1,1194.9233684092228,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,331.63018929795464,4 a 8 años,1,1543.7091362257,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,456.22344268018145,9 a 13 años,1,2123.6796870533935,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,532.2268203405164,14 a 18 años,1,2477.468673293299,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,511.7956964594458,19 a 30 años,1,2382.3636025959186,1172.521753713491,CALI,2024-06-01,q2
Azúcar sulfitada,482.7421716151133,31 a 50 años,1,2247.1220196848385,1172.5217537134909,CALI,2024-06-01,q2
Azúcar sulfitada,438.5859414811084,51 a 70 años,1,2041.5786823202618,1172.5217537134913,CALI,2024-06-01,q2
Azúcar sulfitada,412.362198843325,>70 años,1,1919.5094847551193,1172.5217537134913,CALI,2024-06-01,q2
