"deciles","rate","gap","severity","model","ciudad","trimestre"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2018Q1"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2018Q1"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2018Q1"
"Decil 1",12.5,0.0721869739803326,0.059516617375826,"CoCA","MEDELLÍN","2018Q2"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2018Q2"
"Decil 1",42.1875,0.179736350451112,0.113288320278723,"CoNA","MEDELLÍN","2018Q2"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2018Q2"
"Decil 1",49.0625,0.379264718930699,0.299358354521933,"CoRD","MEDELLÍN","2018Q2"
"Decil 2",50.3125,0.266366325547221,0.142324985864799,"CoRD","MEDELLÍN","2018Q2"
"Decil 3",46.5625,0.192160372008865,0.0801037952219516,"CoRD","MEDELLÍN","2018Q2"
"Decil 4",44.6875,0.115755126201899,0.0308563301285483,"CoRD","MEDELLÍN","2018Q2"
"Decil 5",49.6875,0.0580747558040293,0.00824099440440128,"CoRD","MEDELLÍN","2018Q2"
"Decil 6",7.1875,0.000745415769337087,1.49928674039913e-05,"CoRD","MEDELLÍN","2018Q2"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2018Q2"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2018Q2"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2018Q2"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2018Q2"
"Decil 1",14.1975308641975,0.0761754274070851,0.058237994439167,"CoCA","MEDELLÍN","2018Q3"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2018Q3"
"Decil 1",46.6049382716049,0.189528376975238,0.119647818025333,"CoNA","MEDELLÍN","2018Q3"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2018Q3"
"Decil 1",54.6296296296296,0.417448516621059,0.326168948302382,"CoRD","MEDELLÍN","2018Q3"
"Decil 2",54.9382716049383,0.289429670460275,0.154127257549812,"CoRD","MEDELLÍN","2018Q3"
"Decil 3",44.7530864197531,0.17672911339788,0.0704878028059992,"CoRD","MEDELLÍN","2018Q3"
"Decil 4",45.679012345679,0.111457966071582,0.0280800339584397,"CoRD","MEDELLÍN","2018Q3"
"Decil 5",52.6315789473684,0.0564591845904746,0.00728291807388067,"CoRD","MEDELLÍN","2018Q3"
"Decil 6",8.04953560371517,0.00121714451626914,2.44771512281291e-05,"CoRD","MEDELLÍN","2018Q3"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2018Q3"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2018Q3"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2018Q3"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2018Q3"
"Decil 1",14.9068322981366,0.0770080365764303,0.0562977259265855,"CoCA","MEDELLÍN","2018Q4"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2018Q4"
"Decil 1",48.4472049689441,0.196433513628812,0.121889409057894,"CoNA","MEDELLÍN","2018Q4"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2018Q4"
"Decil 1",52.4844720496894,0.410632071927211,0.327210109910026,"CoRD","MEDELLÍN","2018Q4"
"Decil 2",51.5527950310559,0.280017148845228,0.15329573787894,"CoRD","MEDELLÍN","2018Q4"
"Decil 3",52.7950310559006,0.230677752472712,0.101573936038036,"CoRD","MEDELLÍN","2018Q4"
"Decil 4",41.9254658385093,0.122443355227257,0.0365565782222491,"CoRD","MEDELLÍN","2018Q4"
"Decil 5",51.2422360248447,0.0813578091241669,0.0144137800480023,"CoRD","MEDELLÍN","2018Q4"
"Decil 6",16.5109034267913,0.00525070777453955,0.000235603071829262,"CoRD","MEDELLÍN","2018Q4"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2018Q4"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2018Q4"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2018Q4"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2018Q4"
"Decil 1",17.1779141104294,0.0973660084882706,0.0766390276593124,"CoCA","MEDELLÍN","2019Q1"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2019Q1"
"Decil 1",46.319018404908,0.2167763867506,0.142169383547738,"CoNA","MEDELLÍN","2019Q1"
"Decil 2",8.58895705521472,0.00343960520694887,0.000186901054389677,"CoNA","MEDELLÍN","2019Q1"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2019Q1"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2019Q1"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2019Q1"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2019Q1"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2019Q1"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2019Q1"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2019Q1"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2019Q1"
"Decil 1",46.319018404908,0.37925198474724,0.315249398140528,"CoRD","MEDELLÍN","2019Q1"
"Decil 2",53.9877300613497,0.32383117608002,0.195420277063073,"CoRD","MEDELLÍN","2019Q1"
"Decil 3",44.7852760736196,0.21768570771616,0.106465475863788,"CoRD","MEDELLÍN","2019Q1"
"Decil 4",50.920245398773,0.172035667138171,0.0592278380953763,"CoRD","MEDELLÍN","2019Q1"
"Decil 5",52.1472392638037,0.10510580623609,0.0221464182756926,"CoRD","MEDELLÍN","2019Q1"
"Decil 6",31.5950920245399,0.0226938249664963,0.00197582556279631,"CoRD","MEDELLÍN","2019Q1"
"Decil 7",2.45398773006135,0.000132628429649688,8.16673673524795e-07,"CoRD","MEDELLÍN","2019Q1"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2019Q1"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2019Q1"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2019Q1"
"Decil 1",18.944099378882,0.101510347747858,0.0783627164886969,"CoCA","MEDELLÍN","2019Q2"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2019Q2"
"Decil 1",50.6211180124224,0.221670001970888,0.146309551105435,"CoNA","MEDELLÍN","2019Q2"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2019Q2"
"Decil 1",51.5527950310559,0.415935402116089,0.34144168805152,"CoRD","MEDELLÍN","2019Q2"
"Decil 2",56.5217391304348,0.321988008429338,0.18449293158243,"CoRD","MEDELLÍN","2019Q2"
"Decil 3",50,0.236251812387553,0.112345523011178,"CoRD","MEDELLÍN","2019Q2"
"Decil 4",42.2360248447205,0.139894825578385,0.0470140788089958,"CoRD","MEDELLÍN","2019Q2"
"Decil 5",51.5527950310559,0.101455736125912,0.0212071024342011,"CoRD","MEDELLÍN","2019Q2"
"Decil 6",35.0931677018634,0.0204809337648342,0.00170654255834445,"CoRD","MEDELLÍN","2019Q2"
"Decil 7",0.31055900621118,9.72815078015998e-07,3.04730874676917e-10,"CoRD","MEDELLÍN","2019Q2"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2019Q2"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2019Q2"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2019Q2"
"Decil 1",11.4197530864198,0.0611508968050187,0.047493259456369,"CoCA","MEDELLÍN","2019Q3"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2019Q3"
"Decil 1",42.5925925925926,0.166920197881952,0.101437025656216,"CoNA","MEDELLÍN","2019Q3"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2019Q3"
"Decil 1",47.8395061728395,0.371655770349161,0.293935982202086,"CoRD","MEDELLÍN","2019Q3"
"Decil 2",53.2507739938081,0.289099050285721,0.158357295444457,"CoRD","MEDELLÍN","2019Q3"
"Decil 3",47.6780185758514,0.207466804275777,0.0908895707949482,"CoRD","MEDELLÍN","2019Q3"
"Decil 4",48.9164086687306,0.141161943296112,0.0416530589878421,"CoRD","MEDELLÍN","2019Q3"
"Decil 5",50.7739938080495,0.0824382653422457,0.0143005761772877,"CoRD","MEDELLÍN","2019Q3"
"Decil 6",23.5294117647059,0.0113332201193787,0.000742920515531941,"CoRD","MEDELLÍN","2019Q3"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2019Q3"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2019Q3"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2019Q3"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2019Q3"
"Decil 1",10.8359133126935,0.0571107250091088,0.0442682402313734,"CoCA","MEDELLÍN","2019Q4"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2019Q4"
"Decil 1",38.390092879257,0.145252196971648,0.0899477108624357,"CoNA","MEDELLÍN","2019Q4"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2019Q4"
"Decil 1",45.5108359133127,0.348583117075077,0.272284139977702,"CoRD","MEDELLÍN","2019Q4"
"Decil 2",55.7275541795666,0.302561138828062,0.165756353559458,"CoRD","MEDELLÍN","2019Q4"
"Decil 3",45.2012383900929,0.191399619240559,0.081748911237356,"CoRD","MEDELLÍN","2019Q4"
"Decil 4",47.9876160990712,0.133179623300148,0.0378880176556246,"CoRD","MEDELLÍN","2019Q4"
"Decil 5",55.4179566563467,0.0785910010229088,0.0124454827681524,"CoRD","MEDELLÍN","2019Q4"
"Decil 6",14.8606811145511,0.00434781039937564,0.0001503683932718,"CoRD","MEDELLÍN","2019Q4"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2019Q4"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2019Q4"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2019Q4"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2019Q4"
"Decil 1",21.0191082802548,0.129214547630895,0.105040336784709,"CoCA","MEDELLÍN","2020Q1"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2020Q1"
"Decil 1",50.9554140127389,0.258396584096843,0.17952228592782,"CoNA","MEDELLÍN","2020Q1"
"Decil 2",2.54777070063694,0.000407798813402866,1.09455722364257e-05,"CoNA","MEDELLÍN","2020Q1"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2020Q1"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2020Q1"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2020Q1"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2020Q1"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2020Q1"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2020Q1"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2020Q1"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2020Q1"
"Decil 1",50.9554140127389,0.423256395666975,0.357298581890937,"CoRD","MEDELLÍN","2020Q1"
"Decil 2",54.7770700636943,0.309603832489055,0.176675556662663,"CoRD","MEDELLÍN","2020Q1"
"Decil 3",47.9233226837061,0.214546380123392,0.0968844149608907,"CoRD","MEDELLÍN","2020Q1"
"Decil 4",52.0766773162939,0.159720220498295,0.0498907263523612,"CoRD","MEDELLÍN","2020Q1"
"Decil 5",46.3258785942492,0.0786484545835399,0.0145448370233676,"CoRD","MEDELLÍN","2020Q1"
"Decil 6",21.405750798722,0.010252203491011,0.000625118431031902,"CoRD","MEDELLÍN","2020Q1"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2020Q1"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2020Q1"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2020Q1"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2020Q1"
"Decil 1",58.3606557377049,0.497095267361076,0.441278635407682,"CoCA","MEDELLÍN","2020Q2"
"Decil 2",17.3770491803279,0.0366967537964301,0.0105245640719679,"CoCA","MEDELLÍN","2020Q2"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2020Q2"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2020Q2"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2020Q2"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2020Q2"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2020Q2"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2020Q2"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2020Q2"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2020Q2"
"Decil 1",58.3606557377049,0.544457770088077,0.511594685709711,"CoNA","MEDELLÍN","2020Q2"
"Decil 2",50.4918032786885,0.245344615706924,0.128513967456479,"CoNA","MEDELLÍN","2020Q2"
"Decil 3",40.655737704918,0.056353703964862,0.0113742987407472,"CoNA","MEDELLÍN","2020Q2"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2020Q2"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2020Q2"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2020Q2"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2020Q2"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2020Q2"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2020Q2"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2020Q2"
"Decil 1",58.3606557377049,0.570229180366677,0.557585740989842,"CoRD","MEDELLÍN","2020Q2"
"Decil 2",50.4918032786885,0.416220228777836,0.344189501060689,"CoRD","MEDELLÍN","2020Q2"
"Decil 3",42.6229508196721,0.29980398360655,0.211339562674403,"CoRD","MEDELLÍN","2020Q2"
"Decil 4",51.4754098360656,0.311602367385296,0.189181510647354,"CoRD","MEDELLÍN","2020Q2"
"Decil 5",38.6885245901639,0.188988703686267,0.0928173843004279,"CoRD","MEDELLÍN","2020Q2"
"Decil 6",47.8688524590164,0.165624805886983,0.0585035585454875,"CoRD","MEDELLÍN","2020Q2"
"Decil 7",56.7213114754098,0.122869622688039,0.0284595779517183,"CoRD","MEDELLÍN","2020Q2"
"Decil 8",19.0163934426229,0.0127912156072332,0.000988380346137797,"CoRD","MEDELLÍN","2020Q2"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2020Q2"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2020Q2"
"Decil 1",47.0059880239521,0.28091042879772,0.22084925141331,"CoCA","MEDELLÍN","2020Q3"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2020Q3"
"Decil 1",52.0958083832335,0.409449757057279,0.337047424619553,"CoNA","MEDELLÍN","2020Q3"
"Decil 2",48.502994011976,0.115549544241279,0.0372654436536773,"CoNA","MEDELLÍN","2020Q3"
"Decil 3",11.0778443113772,0.00598259795217231,0.00039967849693837,"CoNA","MEDELLÍN","2020Q3"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2020Q3"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2020Q3"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2020Q3"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2020Q3"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2020Q3"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2020Q3"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2020Q3"
"Decil 1",52.0958083832335,0.481584201458947,0.447086111573337,"CoRD","MEDELLÍN","2020Q3"
"Decil 2",48.502994011976,0.354565444172839,0.260407727611215,"CoRD","MEDELLÍN","2020Q3"
"Decil 3",52.6946107784431,0.321621306086448,0.197113622647735,"CoRD","MEDELLÍN","2020Q3"
"Decil 4",49.7005988023952,0.235869299348513,0.112705494104307,"CoRD","MEDELLÍN","2020Q3"
"Decil 5",44.4444444444444,0.155115508648334,0.0550667730890043,"CoRD","MEDELLÍN","2020Q3"
"Decil 6",51.3513513513513,0.0840081858447713,0.0155882368886343,"CoRD","MEDELLÍN","2020Q3"
"Decil 7",41.4414414414414,0.0313752964571878,0.00316290546644926,"CoRD","MEDELLÍN","2020Q3"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2020Q3"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2020Q3"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2020Q3"
"Decil 1",17.5,0.0884430675568273,0.062318679608839,"CoCA","MEDELLÍN","2020Q4"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2020Q4"
"Decil 1",44.6875,0.220313400864652,0.137504318485275,"CoNA","MEDELLÍN","2020Q4"
"Decil 2",13.4375,0.00958918003564755,0.000920624155077264,"CoNA","MEDELLÍN","2020Q4"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2020Q4"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2020Q4"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2020Q4"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2020Q4"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2020Q4"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2020Q4"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2020Q4"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2020Q4"
"Decil 1",44.6875,0.36654917664929,0.304293148305516,"CoRD","MEDELLÍN","2020Q4"
"Decil 2",51.5625,0.309936514545123,0.187720648272029,"CoRD","MEDELLÍN","2020Q4"
"Decil 3",50.9375,0.246446364749922,0.120126551765468,"CoRD","MEDELLÍN","2020Q4"
"Decil 4",52.1875,0.170312228593169,0.0568427680994964,"CoRD","MEDELLÍN","2020Q4"
"Decil 5",50.9375,0.086621663917028,0.0161265977364409,"CoRD","MEDELLÍN","2020Q4"
"Decil 6",16.25,0.00623857710676365,0.000343571302352402,"CoRD","MEDELLÍN","2020Q4"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2020Q4"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2020Q4"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2020Q4"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2020Q4"
"Decil 1",22.4358974358974,0.145558888714546,0.117334970613601,"CoCA","MEDELLÍN","2021Q1"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2021Q1"
"Decil 1",50.9615384615385,0.26725477878356,0.187290285963912,"CoNA","MEDELLÍN","2021Q1"
