"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"BOGOTA","2023Q2",2023-04-01,"31 a 50 años",1,2,5516.47821461504,18439.7751664094,6146.59172213648,2243505.97857981,184397.751664094
"BOGOTA","2023Q2",2023-04-01,"9 a 13 años",1,3,6183.97572451595,18439.7751664094,6146.59172213648,2243505.97857981,184397.751664094
"BOGOTA","2023Q3",2023-07-01,"31 a 50 años",0,1,6687.82955294679,18402.4618850392,6134.15396167973,2238966.1960131,184024.618850392
"BOGOTA","2023Q3",2023-07-01,"31 a 50 años",1,2,5512.25457423666,18402.4618850392,6134.15396167973,2238966.1960131,184024.618850392
"BOGOTA","2023Q3",2023-07-01,"9 a 13 años",1,3,6202.37775785574,18402.4618850392,6134.15396167973,2238966.1960131,184024.618850392
"BOGOTA","2023Q4",2023-10-01,"31 a 50 años",0,1,6648.61612934664,18369.1214540019,6123.0404846673,2234909.77690356,183691.214540019
"BOGOTA","2023Q4",2023-10-01,"31 a 50 años",1,2,5500.59209800934,18369.1214540019,6123.0404846673,2234909.77690356,183691.214540019
"BOGOTA","2023Q4",2023-10-01,"9 a 13 años",1,3,6219.9132266459,18369.1214540019,6123.0404846673,2234909.77690356,183691.214540019
"BOGOTA","2024Q1",2024-01-01,"31 a 50 años",0,1,6611.39178165424,18559.6956591849,6186.5652197283,2258096.30520083,185596.956591849
"BOGOTA","2024Q1",2024-01-01,"31 a 50 años",1,2,5619.47724348309,18559.6956591849,6186.5652197283,2258096.30520083,185596.956591849
"BOGOTA","2024Q1",2024-01-01,"9 a 13 años",1,3,6328.82663404757,18559.6956591849,6186.5652197283,2258096.30520083,185596.956591849
"BOGOTA","2024Q2",2024-04-01,"31 a 50 años",0,1,6612.07509977615,18716.4498101626,6238.81660338753,2277168.06023645,187164.498101626
"BOGOTA","2024Q2",2024-04-01,"31 a 50 años",1,2,5723.54609505883,18716.4498101626,6238.81660338753,2277168.06023645,187164.498101626
"BOGOTA","2024Q2",2024-04-01,"9 a 13 años",1,3,6380.82861532761,18716.4498101626,6238.81660338753,2277168.06023645,187164.498101626
"BOGOTA","2024Q3",2024-07-01,"31 a 50 años",0,1,6594.25482848302,18669.4203027663,6223.14010092211,2271446.13683657,186694.203027663
"BOGOTA","2024Q3",2024-07-01,"31 a 50 años",1,2,5714.31993103287,18669.4203027663,6223.14010092211,2271446.13683657,186694.203027663
"BOGOTA","2024Q3",2024-07-01,"9 a 13 años",1,3,6360.84554325044,18669.4203027663,6223.14010092211,2271446.13683657,186694.203027663
"BOGOTA","2024Q4",2024-10-01,"31 a 50 años",0,1,6597.89479804302,18566.3682941616,6188.78943138719,2258908.14245632,185663.682941616
"BOGOTA","2024Q4",2024-10-01,"31 a 50 años",1,2,5647.98995699231,18566.3682941616,6188.78943138719,2258908.14245632,185663.682941616
"BOGOTA","2024Q4",2024-10-01,"9 a 13 años",1,3,6320.48353912623,18566.3682941616,6188.78943138719,2258908.14245632,185663.682941616
