deciles,rate,gap,severity,model,ciudad,fecha,year,mes
Decil 1,100,0.46479913741510603,0.27998543833290856,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 2,34.272641308978315,0.024280383353333143,0.0021680914352402427,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-06-01,2023,06
Decil 1,100,0.6336183467138696,0.43144004376114814,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 10,0,0,0,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 2,100,0.2696621962916903,0.0804450782928896,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 3,85.74545793069453,0.06854738848539497,0.007271703227440069,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 4,0,0,0,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 5,0,0,0,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 6,0,0,0,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 7,0,0,0,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 8,0,0,0,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 9,0,0,0,CoRD,MEDELLÍN,2023-06-01,2023,06
Decil 1,31.966773074830467,0.18225706182379858,0.13964608747595367,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-07-01,2023,07
Decil 1,100,0.37889677461628307,0.23781699306761395,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 2,2.588740345843474,3.850518661333605e-4,7.569349547347365e-6,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-07-01,2023,07
Decil 1,100,0.569597742382944,0.3697024010010461,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 10,0,0,0,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 2,100,0.19903011420316133,0.04224332157836171,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 3,60.537811076395485,0.04990143111331248,0.005533288956063196,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 4,0,0,0,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 5,0,0,0,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 6,0,0,0,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 7,0,0,0,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 8,0,0,0,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 9,0,0,0,CoRD,MEDELLÍN,2023-07-01,2023,07
Decil 1,31.042280476379048,0.12336084699664565,0.08722261299636533,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-08-01,2023,08
Decil 1,100,0.40090339990724744,0.21961967060998472,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 2,25.994174731862934,0.01911680325028447,0.0015806159917198495,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-08-01,2023,08
Decil 1,100,0.579430558163892,0.36476452326112735,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 10,0,0,0,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 2,100,0.24128968100817097,0.06451055157213365,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 3,87.2636662474302,0.07714824590121039,0.00902945241045758,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 4,0,0,0,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 5,0,0,0,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 6,0,0,0,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 7,0,0,0,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 8,0,0,0,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 9,0,0,0,CoRD,MEDELLÍN,2023-08-01,2023,08
Decil 1,32.08584254466918,0.14966355757323413,0.09927956156923796,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-09-01,2023,09
Decil 1,100,0.4343185056658016,0.24857243742966242,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 2,16.21659189769368,0.006925921434222822,4.618333112360412e-4,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-09-01,2023,09
Decil 1,100,0.5960786750211801,0.3858706376077022,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 10,0,0,0,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 2,100,0.19293966631802034,0.0433277672142546,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 3,47.573645994635555,0.04190181232807108,0.004768658797506408,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 4,0,0,0,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 5,0,0,0,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 6,0,0,0,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 7,0,0,0,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 8,0,0,0,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 9,0,0,0,CoRD,MEDELLÍN,2023-09-01,2023,09
Decil 1,32.695597569482864,0.14999855526514214,0.10064598751687148,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-10-01,2023,10
Decil 1,100,0.413160815387383,0.2439963686197747,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 2,2.7973707263757794,1.2722864677325437e-4,1.05636069880367e-6,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-10-01,2023,10
Decil 1,100,0.5805965075825084,0.37452898369124593,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 10,0,0,0,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 2,88.94345777811506,0.1344239670538594,0.02532719217833024,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 3,12.301990219801153,0.0029246346335489496,8.783072405895933e-5,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 4,0,0,0,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 5,0,0,0,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 6,0,0,0,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 7,0,0,0,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 8,0,0,0,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 9,0,0,0,CoRD,MEDELLÍN,2023-10-01,2023,10
Decil 1,47.78158435799236,0.3079625771406908,0.24533653424706406,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-11-01,2023,11
Decil 1,100,0.5584794404386627,0.397201328758778,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 2,45.86301120755287,0.025824245763556603,0.0021675149957134494,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-11-01,2023,11
Decil 1,100,0.6831160944609885,0.510587384338674,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 10,0,0,0,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 2,100,0.25186097602040197,0.0694354444181759,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 3,55.989217728390614,0.058698566958247635,0.007338470052590406,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 4,0,0,0,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 5,0,0,0,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 6,0,0,0,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 7,0,0,0,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 8,0,0,0,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 9,0,0,0,CoRD,MEDELLÍN,2023-11-01,2023,11
Decil 1,38.30710168427511,0.19799907662356658,0.15080506671848476,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 10,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 2,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 3,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 4,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 5,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 6,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 7,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 8,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 9,0,0,0,CoCA,MEDELLÍN,2023-12-01,2023,12
Decil 1,100,0.4817846180057534,0.30422538450646147,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 10,0,0,0,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 2,21.672371538284956,0.008674408470404248,4.669436051599681e-4,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 3,0,0,0,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 4,0,0,0,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 5,0,0,0,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 6,0,0,0,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 7,0,0,0,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 8,0,0,0,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 9,0,0,0,CoNA,MEDELLÍN,2023-12-01,2023,12
Decil 1,100,0.6289276630636741,0.4325231022884846,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 10,0,0,0,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 2,100,0.19666723279380768,0.04606275886694314,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 3,47.54080029607646,0.03141521658761711,0.0030542660038886597,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 4,0,0,0,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 5,0,0,0,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 6,0,0,0,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 7,0,0,0,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 8,0,0,0,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 9,0,0,0,CoRD,MEDELLÍN,2023-12-01,2023,12
Decil 1,36.99078866158828,0.22326072207729783,0.1809170636677259,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 10,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 2,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 3,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 4,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 5,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 6,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 7,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 8,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 9,0,0,0,CoCA,MEDELLÍN,2024-01-01,2024,01
Decil 1,100,0.5385899943754535,0.3515392099687329,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 10,0,0,0,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 2,42.0832633580672,0.05213522838531002,0.008740654516894314,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 3,0,0,0,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 4,0,0,0,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 5,0,0,0,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 6,0,0,0,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 7,0,0,0,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 8,0,0,0,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 9,0,0,0,CoNA,MEDELLÍN,2024-01-01,2024,01
Decil 1,100,0.6694042742001337,0.4796530879506979,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 10,0,0,0,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 2,100,0.27756513980264186,0.08614847027795294,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 3,81.90718088715003,0.08245708975359463,0.01016349530128115,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 4,0,0,0,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 5,0,0,0,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 6,0,0,0,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 7,0,0,0,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 8,0,0,0,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 9,0,0,0,CoRD,MEDELLÍN,2024-01-01,2024,01
Decil 1,46.782313296438474,0.3153543733983364,0.24966357263984337,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 10,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 2,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 3,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 4,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 5,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 6,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 7,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 8,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 9,0,0,0,CoCA,MEDELLÍN,2024-02-01,2024,02
Decil 1,100,0.596488828760952,0.43239949220228663,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 10,0,0,0,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 2,34.35162486607599,0.026689098316517865,0.002815665547423858,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 3,0,0,0,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 4,0,0,0,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 5,0,0,0,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 6,0,0,0,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 7,0,0,0,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 8,0,0,0,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 9,0,0,0,CoNA,MEDELLÍN,2024-02-01,2024,02
Decil 1,100,0.7111331026564294,0.5449672280391283,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 10,0,0,0,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 2,100,0.23630334475082831,0.06330604430096247,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 3,44.55546223872185,0.03243947778897683,0.0030983993861678494,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 4,0,0,0,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 5,0,0,0,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 6,0,0,0,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 7,0,0,0,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 8,0,0,0,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 9,0,0,0,CoRD,MEDELLÍN,2024-02-01,2024,02
Decil 1,22.619025175183893,0.14163938862286035,0.1098161813789318,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 10,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 2,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 3,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 4,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 5,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 6,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 7,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 8,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 9,0,0,0,CoCA,MEDELLÍN,2024-03-01,2024,03
Decil 1,100,0.40800216705777453,0.24340484509640634,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 10,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 2,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 3,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 4,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 5,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 6,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 7,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 8,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 9,0,0,0,CoNA,MEDELLÍN,2024-03-01,2024,03
Decil 1,100,0.5768714022394303,0.37208594901212944,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 10,0,0,0,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 2,100,0.1693389622446443,0.03393331871802436,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 3,48.717916012459035,0.03508177333792834,0.003156164546239815,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 4,0,0,0,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 5,0,0,0,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 6,0,0,0,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 7,0,0,0,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 8,0,0,0,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 9,0,0,0,CoRD,MEDELLÍN,2024-03-01,2024,03
Decil 1,33.15887422932834,0.138091086545018,0.07900635486014375,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 10,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 2,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 3,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 4,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 5,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 6,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 7,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 8,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 9,0,0,0,CoCA,MEDELLÍN,2024-04-01,2024,04
Decil 1,100,0.4588637811979342,0.2670782312630608,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 10,0,0,0,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 2,23.777719622775763,0.012210556157803275,8.783538198761931e-4,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 3,0,0,0,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 4,0,0,0,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 5,0,0,0,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 6,0,0,0,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 7,0,0,0,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 8,0,0,0,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 9,0,0,0,CoNA,MEDELLÍN,2024-04-01,2024,04
Decil 1,100,0.619501787319326,0.41172794408941854,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 10,0,0,0,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 2,100,0.22750576154316357,0.058456108665974275,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 3,46.306169498143994,0.031320291672966995,0.0026537651761374056,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 4,0,0,0,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 5,0,0,0,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 6,0,0,0,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 7,0,0,0,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 8,0,0,0,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 9,0,0,0,CoRD,MEDELLÍN,2024-04-01,2024,04
Decil 1,21.08721724821163,0.12052286538939434,0.09943902501311665,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 10,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 2,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 3,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 4,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 5,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 6,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 7,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 8,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 9,0,0,0,CoCA,MEDELLÍN,2024-05-01,2024,05
Decil 1,100,0.3732955516925314,0.2136121750668597,CoNA,MEDELLÍN,2024-05-01,2024,05
Decil 10,0,0,0,CoNA,MEDELLÍN,2024-05-01,2024,05
Decil 2,13.577556923057244,0.0040030975839260045,1.384676792481186e-4,CoNA,MEDELLÍN,2024-05-01,2024,05
Decil 3,0,0,0,CoNA,MEDELLÍN,2024-05-01,2024,05
Decil 4,0,0,0,CoNA,MEDELLÍN,2024-05-01,2024,05
Decil 5,0,0,0,CoNA,MEDELLÍN,2024-05-01,2024,05
Decil 6,0,0,0,CoNA,MEDELLÍN,2024-05-01,2024,05
