decile_groups,food_per_capita_avg,threshold_1,threshold_2,threshold_3,ratio_1,ratio_2,ratio_3,ciudad,fecha,year,mes
Decil 6,275017.20124747045,53649.9344803639,108005.907196577,152035.202075191,0.1950784686812653,0.39272418854771696,0.5528207013436378,MEDELLÍN,2021-07-01,2021,07
Decil 7,319949.1840104152,53649.9344803639,108005.907196577,152035.202075191,0.1676826732541923,0.33757206642246385,0.475185465921494,MEDELLÍN,2021-07-01,2021,07
Decil 8,433503.00472512364,53649.9344803639,108005.907196577,152035.202075191,0.12375908331796304,0.24914684793260333,0.3507131448179782,MEDELLÍN,2021-07-01,2021,07
Decil 9,529160.0671668249,53649.9344803639,108005.907196577,152035.202075191,0.10138696740215287,0.2041081969296195,0.2873142013326939,MEDELLÍN,2021-07-01,2021,07
Decil 10,1208955.748237627,53649.9344803639,108005.907196577,152035.202075191,0.04437708705101314,0.08933818078455244,0.1257574582831692,MEDELLÍN,2021-07-01,2021,07
Decil 1,58007.12629068883,54452.9452729853,109474.975656988,153876.648794456,0.9387285451809386,1.8872676972201718,2.6527197369395616,MEDELLÍN,2021-08-01,2021,08
Decil 2,121217.91421981099,54452.9452729853,109474.975656988,153876.648794456,0.4492153294623007,0.9031253867185927,1.2694216839552541,MEDELLÍN,2021-08-01,2021,08
Decil 3,156195.6207680502,54452.9452729853,109474.975656988,153876.648794456,0.3486201790115978,0.7008837707400123,0.9851534123543845,MEDELLÍN,2021-08-01,2021,08
Decil 4,198385.25568966183,54452.9452729853,109474.975656988,153876.648794456,0.2744808079798388,0.5518302016770943,0.775645590492715,MEDELLÍN,2021-08-01,2021,08
Decil 5,241044.2205145625,54452.9452729853,109474.975656988,153876.648794456,0.22590438035288038,0.45416967651532697,0.6383751847108057,MEDELLÍN,2021-08-01,2021,08
Decil 6,293083.92364708515,54452.9452729853,109474.975656988,153876.648794456,0.18579301312532726,0.37352774009130396,0.5250258931968764,MEDELLÍN,2021-08-01,2021,08
Decil 7,337604.86038599146,54452.9452729853,109474.975656988,153876.648794456,0.16129194707306047,0.32426954852433915,0.4557891987056267,MEDELLÍN,2021-08-01,2021,08
Decil 8,428211.47357117984,54452.9452729853,109474.975656988,153876.648794456,0.1271636764397295,0.255656334343387,0.35934732787788726,MEDELLÍN,2021-08-01,2021,08
Decil 9,478119.62688646483,54452.9452729853,109474.975656988,153876.648794456,0.11388979286959035,0.2289698424845967,0.3218371305869772,MEDELLÍN,2021-08-01,2021,08
Decil 10,1069243.4678503883,54452.9452729853,109474.975656988,153876.648794456,0.05092661017837007,0.1023854519093551,0.1439117033876394,MEDELLÍN,2021-08-01,2021,08
Decil 1,60440.79464151507,54785.9009674358,110003.086578997,154374.766804818,0.9064391243096747,1.8200139033817233,2.5541485303170113,MEDELLÍN,2021-09-01,2021,09
Decil 2,120315.75474529645,54785.9009674358,110003.086578997,154374.766804818,0.4553510143656192,0.9142866352945136,1.2830802344349923,MEDELLÍN,2021-09-01,2021,09
Decil 3,149610.73010361902,54785.9009674358,110003.086578997,154374.766804818,0.3661896504982737,0.7352620129773437,1.0318428811750298,MEDELLÍN,2021-09-01,2021,09
Decil 4,188045.00830456603,54785.9009674358,110003.086578997,154374.766804818,0.29134461723494476,0.5849827526441496,0.8209458373645622,MEDELLÍN,2021-09-01,2021,09
Decil 5,225087.36066339765,54785.9009674358,110003.086578997,154374.766804818,0.24339838898979438,0.4887128546657886,0.6858437823866735,MEDELLÍN,2021-09-01,2021,09
Decil 6,274164.77133156813,54785.9009674358,110003.086578997,154374.766804818,0.19982837583891871,0.4012298372425171,0.5630729508209534,MEDELLÍN,2021-09-01,2021,09
Decil 7,314544.67298674036,54785.9009674358,110003.086578997,154374.766804818,0.17417526244275422,0.34972166444425584,0.49078805035533274,MEDELLÍN,2021-09-01,2021,09
Decil 8,392088.48449970456,54785.9009674358,110003.086578997,154374.766804818,0.1397284111451049,0.28055678992806504,0.39372430690433685,MEDELLÍN,2021-09-01,2021,09
Decil 9,440792.08830450044,54785.9009674358,110003.086578997,154374.766804818,0.12428966494877182,0.24955776089839105,0.3502212741581139,MEDELLÍN,2021-09-01,2021,09
Decil 10,1105707.5262711816,54785.9009674358,110003.086578997,154374.766804818,0.049548275349261955,0.09948660379473447,0.13961627567592105,MEDELLÍN,2021-09-01,2021,09
Decil 1,60303.105091043144,54918.1039638057,111778.627392516,158064.132968877,0.910701097081031,1.853613130265137,2.6211607632847147,MEDELLÍN,2021-10-01,2021,10
Decil 2,130844.72363679098,54918.1039638057,111778.627392516,158064.132968877,0.41971966799556754,0.854284561774152,1.2080283298824017,MEDELLÍN,2021-10-01,2021,10
Decil 3,160156.82107752297,54918.1039638057,111778.627392516,158064.132968877,0.34290206058237704,0.6979323555530003,0.9869335062061889,MEDELLÍN,2021-10-01,2021,10
Decil 4,194753.79587242316,54918.1039638057,111778.627392516,158064.132968877,0.28198733543443105,0.5739483889995065,0.8116100241374481,MEDELLÍN,2021-10-01,2021,10
Decil 5,232018.88386146285,54918.1039638057,111778.627392516,158064.132968877,0.23669669920745323,0.48176521467648464,0.6812554665302856,MEDELLÍN,2021-10-01,2021,10
Decil 6,286457.29819595744,54918.1039638057,111778.627392516,158064.132968877,0.19171480115768513,0.39021043658678706,0.5517895126580079,MEDELLÍN,2021-10-01,2021,10
Decil 7,328402.9755874025,54918.1039638057,111778.627392516,158064.132968877,0.16722779038641677,0.34037032457632765,0.48131151274178746,MEDELLÍN,2021-10-01,2021,10
Decil 8,434157.74355922476,54918.1039638057,111778.627392516,158064.132968877,0.1264934341918841,0.257460863132729,0.3640707445940441,MEDELLÍN,2021-10-01,2021,10
Decil 9,535914.6030468727,54918.1039638057,111778.627392516,158064.132968877,0.10247547585301085,0.20857544608229217,0.2949427615336921,MEDELLÍN,2021-10-01,2021,10
Decil 10,1197528.1850444763,54918.1039638057,111778.627392516,158064.132968877,0.04585955023828189,0.09334112448331605,0.13199199396129996,MEDELLÍN,2021-10-01,2021,10
Decil 1,61149.793277009165,55382.5085393427,112493.363296595,159947.32837244,0.9056859487399964,1.839636035840693,2.615664253317702,MEDELLÍN,2021-11-01,2021,11
Decil 2,119221.65473689497,55382.5085393427,112493.363296595,159947.32837244,0.4645339696178846,0.9435648544289346,1.3415962790100568,MEDELLÍN,2021-11-01,2021,11
Decil 3,151278.40855943813,55382.5085393427,112493.363296595,159947.32837244,0.3660965835556275,0.7436181036528801,1.0573044091060477,MEDELLÍN,2021-11-01,2021,11
Decil 4,196362.97696400594,55382.5085393427,112493.363296595,159947.32837244,0.2820414998571473,0.5728847924179488,0.8145493149747823,MEDELLÍN,2021-11-01,2021,11
Decil 5,236272.20931457912,55382.5085393427,112493.363296595,159947.32837244,0.2344012810478483,0.4761176256104599,0.6769620889246516,MEDELLÍN,2021-11-01,2021,11
Decil 6,294316.4339498648,55382.5085393427,112493.363296595,159947.32837244,0.18817334729183627,0.38221910270820153,0.5434536095245234,MEDELLÍN,2021-11-01,2021,11
Decil 7,335539.98153515137,55382.5085393427,112493.363296595,159947.32837244,0.1650548715117599,0.33526068274164855,0.4766863479000455,MEDELLÍN,2021-11-01,2021,11
Decil 8,426871.88953092636,55382.5085393427,112493.363296595,159947.32837244,0.12974035043675627,0.2635295648542465,0.37469632527969965,MEDELLÍN,2021-11-01,2021,11
Decil 9,489365.4875751844,55382.5085393427,112493.363296595,159947.32837244,0.11317207679226444,0.22987596418783396,0.32684636009985535,MEDELLÍN,2021-11-01,2021,11
Decil 10,1076138.6477733331,55382.5085393427,112493.363296595,159947.32837244,0.051464101446348116,0.10453426566303327,0.14863078164081484,MEDELLÍN,2021-11-01,2021,11
Decil 1,50648.31910996796,56033.1427029109,115161.452859576,162970.197203406,1.10631791316216,2.273746787322531,3.21768224626693,MEDELLÍN,2021-12-01,2021,12
Decil 2,114692.53037503484,56033.1427029109,115161.452859576,162970.197203406,0.4885509328261159,1.004088518084027,1.4209312208084282,MEDELLÍN,2021-12-01,2021,12
Decil 3,151462.0575122965,56033.1427029109,115161.452859576,162970.197203406,0.3699483793052384,0.7603320247397707,1.0759803470263514,MEDELLÍN,2021-12-01,2021,12
Decil 4,194261.67020898627,56033.1427029109,115161.452859576,162970.197203406,0.28844157801500714,0.5928161367895456,0.8389210132296454,MEDELLÍN,2021-12-01,2021,12
Decil 5,237313.11367830407,56033.1427029109,115161.452859576,162970.197203406,0.23611481824332758,0.4852721835493933,0.6867306853692225,MEDELLÍN,2021-12-01,2021,12
Decil 6,287427.09309478075,56033.1427029109,115161.452859576,162970.197203406,0.19494732420521557,0.40066317903302473,0.5669966440834637,MEDELLÍN,2021-12-01,2021,12
Decil 7,317447.8577192984,56033.1427029109,115161.452859576,162970.197203406,0.17651132726325694,0.36277281468192146,0.5133762702771538,MEDELLÍN,2021-12-01,2021,12
Decil 8,393523.957307929,56033.1427029109,115161.452859576,162970.197203406,0.14238813587419144,0.292641529749263,0.41413030687705565,MEDELLÍN,2021-12-01,2021,12
Decil 9,417154.9457420478,56033.1427029109,115161.452859576,162970.197203406,0.1343221344367318,0.2760639758321056,0.3906706581495988,MEDELLÍN,2021-12-01,2021,12
Decil 10,1020612.7568593067,56033.1427029109,115161.452859576,162970.197203406,0.054901472009167895,0.1128356000702539,0.15967877738948516,MEDELLÍN,2021-12-01,2021,12
Decil 1,46041.16195418003,56760.6894796837,119478.490860084,168618.074476275,1.2328248695411228,2.5950363932819176,3.66233316709259,MEDELLÍN,2022-01-01,2022,01
Decil 2,105498.0594883286,56760.6894796837,119478.490860084,168618.074476275,0.5380259101918667,1.1325183746465222,1.5983049858365355,MEDELLÍN,2022-01-01,2022,01
Decil 3,146050.98951687856,56760.6894796837,119478.490860084,168618.074476275,0.388636117204287,0.8180601258184309,1.1545151117020571,MEDELLÍN,2022-01-01,2022,01
Decil 4,185520.212013664,56760.6894796837,119478.490860084,168618.074476275,0.30595420770381154,0.6440187274650383,0.9088932825489435,MEDELLÍN,2022-01-01,2022,01
Decil 5,228632.12961844448,56760.6894796837,119478.490860084,168618.074476275,0.2482620862361273,0.5225796175693991,0.7375082179292795,MEDELLÍN,2022-01-01,2022,01
Decil 6,286598.44858757046,56760.6894796837,119478.490860084,168618.074476275,0.1980495350181228,0.4168846392885383,0.5883425932947909,MEDELLÍN,2022-01-01,2022,01
Decil 7,329886.53187474795,56760.6894796837,119478.490860084,168618.074476275,0.17206125135546524,0.3621805660906698,0.5111396137272324,MEDELLÍN,2022-01-01,2022,01
Decil 8,416754.616958564,56760.6894796837,119478.490860084,168618.074476275,0.13619690621286423,0.2866878637890728,0.40459797591886054,MEDELLÍN,2022-01-01,2022,01
Decil 9,483613.8478840692,56760.6894796837,119478.490860084,168618.074476275,0.11736779194397726,0.24705349398664264,0.34866262662663816,MEDELLÍN,2022-01-01,2022,01
Decil 10,1495737.3409426555,56760.6894796837,119478.490860084,168618.074476275,0.037948300096534014,0.07987932612873415,0.11273240953522441,MEDELLÍN,2022-01-01,2022,01
Decil 1,63556.27790737916,60167.0525594996,122124.090789827,171512.254082916,0.9466736338333297,1.9215110577714913,2.69858871113978,MEDELLÍN,2022-02-01,2022,02
Decil 2,128548.11689636369,60167.0525594996,122124.090789827,171512.254082916,0.46805082806469006,0.9500262916203138,1.3342261109992788,MEDELLÍN,2022-02-01,2022,02
Decil 3,161664.23257501313,60167.0525594996,122124.090789827,171512.254082916,0.37217293894357084,0.7554181209078559,1.0609165141295762,MEDELLÍN,2022-02-01,2022,02
Decil 4,204652.09420866938,60167.0525594996,122124.090789827,171512.254082916,0.2939967596820753,0.5967400004483004,0.8380674272897349,MEDELLÍN,2022-02-01,2022,02
Decil 5,244688.34306438547,60167.0525594996,122124.090789827,171512.254082916,0.2458925987482276,0.49910056711484685,0.7009416629127508,MEDELLÍN,2022-02-01,2022,02
Decil 6,293777.27797796007,60167.0525594996,122124.090789827,171512.254082916,0.20480499027570637,0.41570298298900116,0.5838172892860125,MEDELLÍN,2022-02-01,2022,02
Decil 7,328719.5213241115,60167.0525594996,122124.090789827,171512.254082916,0.18303461965733386,0.37151456748872197,0.5217586512417923,MEDELLÍN,2022-02-01,2022,02
Decil 8,428366.8901292411,60167.0525594996,122124.090789827,171512.254082916,0.14045682321840236,0.28509227394531206,0.40038634645915244,MEDELLÍN,2022-02-01,2022,02
Decil 9,495165.30760496523,60167.0525594996,122124.090789827,171512.254082916,0.12150902261412039,0.2466329706750288,0.3463737290330236,MEDELLÍN,2022-02-01,2022,02
Decil 10,1085784.0468748764,60167.0525594996,122124.090789827,171512.254082916,0.05541346157430985,0.11247548823481686,0.15796166334969255,MEDELLÍN,2022-02-01,2022,02
Decil 1,61469.80865125045,60837.8603557511,126919.908400484,178492.510151121,0.9897193710316439,2.0647519682477835,2.9037427326933773,MEDELLÍN,2022-03-01,2022,03
Decil 2,142566.54014268753,60837.8603557511,126919.908400484,178492.510151121,0.4267330910525121,0.8902503229260974,1.2519944018594897,MEDELLÍN,2022-03-01,2022,03
Decil 3,170182.86526537134,60837.8603557511,126919.908400484,178492.510151121,0.3574852277923795,0.7457854714255393,1.0488277411053821,MEDELLÍN,2022-03-01,2022,03
Decil 4,204315.8109301138,60837.8603557511,126919.908400484,178492.510151121,0.29776383961083014,0.6211947466165354,0.8736108543854902,MEDELLÍN,2022-03-01,2022,03
Decil 5,250951.603494119,60837.8603557511,126919.908400484,178492.510151121,0.24242865759244622,0.5057545225187546,0.7112626803968756,MEDELLÍN,2022-03-01,2022,03
Decil 6,311768.48561127076,60837.8603557511,126919.908400484,178492.510151121,0.19513794101565135,0.4070966574817134,0.5725162047766265,MEDELLÍN,2022-03-01,2022,03
Decil 7,358514.6243801125,60837.8603557511,126919.908400484,178492.510151121,0.16969422226762,0.35401598643272664,0.4978667480015421,MEDELLÍN,2022-03-01,2022,03
Decil 8,478510.59649265336,60837.8603557511,126919.908400484,178492.510151121,0.12714004831173087,0.2652394938184668,0.3730168390405988,MEDELLÍN,2022-03-01,2022,03
Decil 9,576816.3952196686,60837.8603557511,126919.908400484,178492.510151121,0.10547179459519741,0.22003519569194832,0.309444238461956,MEDELLÍN,2022-03-01,2022,03
Decil 10,1437133.0651227303,60837.8603557511,126919.908400484,178492.510151121,0.042332795641686516,0.08831465330570841,0.12420040599085225,MEDELLÍN,2022-03-01,2022,03
Decil 1,76687.0748906978,61489.0825228996,131372.596720222,187417.50135296801,0.8018180718268375,1.713099592173356,2.4439255457336775,MEDELLÍN,2022-04-01,2022,04
Decil 2,139454.1331196847,61489.0825228996,131372.596720222,187417.50135296801,0.4409269280683663,0.9420487853699766,1.3439365127465916,MEDELLÍN,2022-04-01,2022,04
Decil 3,183648.9125149077,61489.0825228996,131372.596720222,187417.50135296801,0.33481865849822673,0.7153464451337703,1.0205206161389844,MEDELLÍN,2022-04-01,2022,04
Decil 4,241483.67676214548,61489.0825228996,131372.596720222,187417.50135296801,0.25463038888323947,0.5440226788066519,0.7761083642004047,MEDELLÍN,2022-04-01,2022,04
Decil 5,283696.92592663184,61489.0825228996,131372.596720222,187417.50135296801,0.21674215299323182,0.4630737407221567,0.6606257742864542,MEDELLÍN,2022-04-01,2022,04
Decil 6,341493.90624547686,61489.0825228996,131372.596720222,187417.50135296801,0.18005909153383035,0.38469968077786765,0.5488165320825557,MEDELLÍN,2022-04-01,2022,04
Decil 7,379298.178982389,61489.0825228996,131372.596720222,187417.50135296801,0.16211278073590374,0.3463570457223885,0.4941165334771352,MEDELLÍN,2022-04-01,2022,04
Decil 8,468594.8218279142,61489.0825228996,131372.596720222,187417.50135296801,0.13122014938842136,0.280354350071045,0.39995640716191017,MEDELLÍN,2022-04-01,2022,04
Decil 9,541613.8104184717,61489.0825228996,131372.596720222,187417.50135296801,0.1135293844804119,0.24255769367977983,0.34603530734964466,MEDELLÍN,2022-04-01,2022,04
Decil 10,1437233.1238842246,61489.0825228996,131372.596720222,187417.50135296801,0.042782956711101244,0.0914066024064198,0.13040160168759465,MEDELLÍN,2022-04-01,2022,04
Decil 1,61947.60773557309,63070.6220717888,134139.494327727,193073.229814016,1.018128453660541,2.165370047868662,3.1167180924590365,MEDELLÍN,2022-05-01,2022,05
Decil 2,130397.69957709874,63070.6220717888,134139.494327727,193073.229814016,0.483678947376658,1.028695251241115,1.4806490485659205,MEDELLÍN,2022-05-01,2022,05
Decil 3,167767.93752451867,63070.6220717888,134139.494327727,193073.229814016,0.37593966405274104,0.799553814077991,1.1508350919900834,MEDELLÍN,2022-05-01,2022,05
Decil 4,219138.6254401794,63070.6220717888,134139.494327727,193073.229814016,0.28781152544468186,0.612121637882339,0.8810552198463125,MEDELLÍN,2022-05-01,2022,05
Decil 5,278240.7836544223,63070.6220717888,134139.494327727,193073.229814016,0.2266764104220002,0.48209860742172694,0.6939070084485341,MEDELLÍN,2022-05-01,2022,05
Decil 6,351328.4086440042,63070.6220717888,134139.494327727,193073.229814016,0.17952041599828983,0.38180656908860605,0.5495520005319416,MEDELLÍN,2022-05-01,2022,05
Decil 7,412276.1966344453,63070.6220717888,134139.494327727,193073.229814016,0.15298147840369233,0.32536317988463703,0.4683103981994116,MEDELLÍN,2022-05-01,2022,05
Decil 8,551966.2445516114,63070.6220717888,134139.494327727,193073.229814016,0.11426536077948768,0.24302119133516026,0.349791734041379,MEDELLÍN,2022-05-01,2022,05
Decil 9,669971.8249371081,63070.6220717888,134139.494327727,193073.229814016,0.09413921559717738,0.20021662006505872,0.28818111841067384,MEDELLÍN,2022-05-01,2022,05
Decil 10,1625642.803557472,63070.6220717888,134139.494327727,193073.229814016,0.03879734338550162,0.082514740651626,0.11876731431499256,MEDELLÍN,2022-05-01,2022,05
Decil 1,76360.11523308975,63893.2184935132,137768.598059432,198386.380693984,0.8367354907529767,1.8041957851804238,2.598036685623225,MEDELLÍN,2022-06-01,2022,06
Decil 2,142590.61251292026,63893.2184935132,137768.598059432,198386.380693984,0.44808853379267016,0.9661828056664576,1.3913004313380593,MEDELLÍN,2022-06-01,2022,06
Decil 3,172136.9150004026,63893.2184935132,137768.598059432,198386.380693984,0.3711767373858406,0.8003431341796138,1.152491786514938,MEDELLÍN,2022-06-01,2022,06
Decil 4,220916.3592298153,63893.2184935132,137768.598059432,198386.380693984,0.2892190452362391,0.6236233411583332,0.8980157983121849,MEDELLÍN,2022-06-01,2022,06
