Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
lactantes < 18 años,5801.1403852736285,2451.498735950549,1,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,5801.1403852736285
lactantes 19 a 30 años,6280.807858530385,2496.752286057248,1,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,6280.807858530385
lactantes 31 a 50 años,5995.237146150537,2496.752286057248,1,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,5995.237146150537
> 70 años,4895.371417985616,2508.298974966598,0,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,4895.371417985616
1 a 3 años,2781.1287099574815,2486.440569497472,0,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,2781.1287099574815
14 a 18 años,6813.6807308319485,2555.202379399111,0,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,6813.6807308319485
19 a 30 años,7107.326428901793,2561.7472597940728,0,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,7107.326428901793
31 a 50 años,6732.648621722341,2561.7472597940723,0,BOGOTA,2018-08-01,price_serving_from_precio_100g,1,6732.648621722341
4 a 8 años,3567.1876892329255,2519.732543957687,0,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,3567.1876892329255
51 a 70 años,5472.949206141004,2561.747259794073,0,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,5472.949206141004
9 a 13 años,4873.989200747729,2553.0539760083157,0,BOGOTA,2018-08-01,price_serving_from_precio_100g,NA,4873.989200747729
> 70 años,3997.224667610667,2549.0331093531436,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,3997.224667610667
1 a 3 años,2734.970317869085,2434.3063923930163,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,2734.970317869085
14 a 18 años,5224.397340032933,2587.9385232811487,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,5224.397340032933
19 a 30 años,5023.843168054414,2587.9385232811487,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,5023.843168054414
31 a 50 años,4738.650554464975,2587.9385232811483,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,2,4738.650554464975
4 a 8 años,3322.3661697494426,2560.3994574202684,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,3322.3661697494426
51 a 70 años,4305.208115186199,2587.9385232811487,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,4305.208115186199
9 a 13 años,4471.325418684494,2594.812761089711,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,3,4471.325418684494
gestantes < 18 años,5721.899051965141,2477.859674982484,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,5721.899051965141
gestantes 19 a 30 años,6379.642185261536,2565.994512262757,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,6379.642185261536
gestantes 31 a 50 años,6086.106462204662,2565.994512262756,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,6086.106462204662
lactantes < 18 años,5922.554819470496,2502.8071532947247,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,5922.554819470496
lactantes 19 a 30 años,6405.461774992025,2546.304821002078,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,6405.461774992025
lactantes 31 a 50 años,6114.22339875003,2546.3048210020784,1,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,6114.22339875003
> 70 años,4974.870998857919,2549.0331093531418,0,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,4974.870998857919
1 a 3 años,2826.66439685764,2527.1512992321705,0,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,2826.66439685764
14 a 18 años,6933.359104337464,2600.083035952353,0,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,6933.359104337464
19 a 30 años,7229.0980278190145,2605.6383154487567,0,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,7229.0980278190145
31 a 50 años,6848.000772185147,2605.6383154487567,0,BOGOTA,2018-09-01,price_serving_from_precio_100g,1,6848.000772185147
4 a 8 años,3624.7598761742306,2560.3994574202693,0,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,3624.7598761742306
51 a 70 años,5566.718611879063,2605.638315448757,0,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,5566.718611879063
9 a 13 años,4953.710142582766,2594.8127610897113,0,BOGOTA,2018-09-01,price_serving_from_precio_100g,NA,4953.710142582766
> 70 años,4066.699254227486,2547.1029549918862,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,4066.699254227486
1 a 3 años,2795.053385640707,2451.533612378918,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,2795.053385640707
14 a 18 años,5318.941196382387,2582.9513359977827,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,5318.941196382387
19 a 30 años,5114.757674721651,2582.9513359977827,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,5114.757674721651
31 a 50 años,4824.404042982901,2582.9513359977823,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,2,4824.404042982901
4 a 8 años,3380.581234558131,2561.8269405200685,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,3380.581234558131
51 a 70 años,4383.117766980429,2582.9513359977823,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,4383.117766980429
9 a 13 años,4549.5059094788085,2591.9445877454045,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,3,4549.5059094788085
gestantes < 18 años,5854.240027494505,2497.7280979914567,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,5854.240027494505
gestantes 19 a 30 años,6517.277628844009,2585.8178044777014,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,6517.277628844009
gestantes 31 a 50 años,6217.409118104534,2585.8178044777014,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,6217.409118104534
lactantes < 18 años,6057.0264079226745,2524.198492417173,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,6057.0264079226745
lactantes 19 a 30 años,6543.280537323123,2566.2043911295136,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,6543.280537323123
lactantes 31 a 50 años,6245.775928611565,2566.2043911295136,1,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,6245.775928611565
> 70 años,5061.3377688942055,2547.102954991885,0,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,5061.3377688942055
1 a 3 años,2877.159633409211,2531.322417605827,0,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,2877.159633409211
14 a 18 años,7062.169944796306,2595.278895467806,0,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,7062.169944796306
19 a 30 años,7360.33151331987,2602.398063488555,0,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,7360.33151331987
31 a 50 años,6972.316005785256,2602.3980634885547,0,BOGOTA,2018-10-01,price_serving_from_precio_100g,1,6972.316005785256
4 a 8 años,3688.2735349120117,2561.8269405200695,0,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,3688.2735349120117
51 a 70 años,5667.774080130857,2602.398063488555,0,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,5667.774080130857
9 a 13 años,5040.325061859617,2591.944587745404,0,BOGOTA,2018-10-01,price_serving_from_precio_100g,NA,5040.325061859617
> 70 años,4079.3899568855695,2601.429974732867,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,4079.3899568855695
1 a 3 años,2809.9838200825657,2501.0734233772273,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,2809.9838200825657
14 a 18 años,5335.646586841865,2643.0465468031566,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,5335.646586841865
19 a 30 años,5130.821778630142,2643.0465468031566,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,5130.821778630142
31 a 50 años,4839.556222767692,2643.046546803156,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,2,4839.556222767692
4 a 8 años,3391.352518155452,2613.564159925493,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,3391.352518155452
51 a 70 años,4396.88398304183,2643.0465468031566,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,4396.88398304183
9 a 13 años,4563.79110577655,2648.472721473445,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,3,4563.79110577655
gestantes < 18 años,5888.477145346458,2549.996064767843,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,5888.477145346458
gestantes 19 a 30 años,6553.760537209126,2636.0277088915477,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,6553.760537209126
gestantes 31 a 50 años,6252.213399898569,2636.0277088915477,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,6252.213399898569
lactantes < 18 años,6092.833879102819,2574.7652290736128,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,6092.833879102819
lactantes 19 a 30 años,6579.804588630816,2615.609730229496,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,6579.804588630816
lactantes 31 a 50 años,6280.639333775344,2615.609730229496,1,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,6280.639333775344
> 70 años,5077.132379870266,2601.429974732865,0,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,5077.132379870266
1 a 3 años,2886.854877281655,2580.964001926575,0,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,2886.854877281655
14 a 18 años,7086.390599871252,2657.4714662234605,0,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,7086.390599871252
19 a 30 años,7385.660167316883,2662.069187993911,0,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,7385.660167316883
31 a 50 años,6996.309405994034,2662.0691879939104,0,BOGOTA,2018-11-01,price_serving_from_precio_100g,1,6996.309405994034
4 a 8 años,3700.0251946038165,2613.564159925493,0,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,3700.0251946038165
51 a 70 años,5687.278240826484,2662.0691879939113,0,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,5687.278240826484
9 a 13 años,5056.151403081215,2648.472721473445,0,BOGOTA,2018-11-01,price_serving_from_precio_100g,NA,5056.151403081215
> 70 años,4129.541487105086,2633.4116424259887,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,4129.541487105086
1 a 3 años,2855.4744794513144,2541.56315087884,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,2855.4744794513144
14 a 18 años,5401.6414363945,2675.737516187642,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,5401.6414363945
19 a 30 años,5194.283217811123,2675.737516187642,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,5194.283217811123
31 a 50 años,4899.415094532305,2675.737516187641,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,2,4899.415094532305
4 a 8 años,3437.1836969942824,2648.884205771229,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,3437.1836969942824
51 a 70 años,4451.267588147314,2675.737516187642,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,4451.267588147314
9 a 13 años,4620.135999206164,2681.17095629269,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,3,4620.135999206164
gestantes < 18 años,5987.644670248347,2592.940410480797,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,5987.644670248347
gestantes 19 a 30 años,6658.660014304462,2678.2199627436075,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,6658.660014304462
gestantes 31 a 50 años,6352.28631416118,2678.219962743607,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,6352.28631416118
lactantes < 18 años,6194.440352466165,2617.703017934395,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,6194.440352466165
lactantes 19 a 30 años,6684.898126506623,2657.386606206508,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,6684.898126506623
lactantes 31 a 50 años,6380.95456332622,2657.386606206508,1,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,6380.95456332622
> 70 años,5139.550035615035,2633.411642425987,0,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,5139.550035615035
1 a 3 años,2927.4209670686014,2617.231712597788,0,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,2927.4209670686014
14 a 18 años,7171.731546993521,2689.475224509383,0,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,7171.731546993521
19 a 30 años,7474.382506219056,2694.048049643056,0,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,7474.382506219056
31 a 50 años,7080.354558373225,2694.048049643056,0,BOGOTA,2018-12-01,price_serving_from_precio_100g,1,7080.354558373225
4 a 8 años,3750.02781612259,2648.884205771229,0,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,3750.02781612259
51 a 70 años,5755.598284814761,2694.048049643056,0,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,5755.598284814761
9 a 13 años,5118.575012174544,2681.17095629269,0,BOGOTA,2018-12-01,price_serving_from_precio_100g,NA,5118.575012174544
> 70 años,4228.005664980153,2696.202321049217,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,4228.005664980153
1 a 3 años,2929.258563554124,2607.2359175684164,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,2929.258563554124
14 a 18 años,5535.252208448948,2741.9224637748916,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,5535.252208448948
19 a 30 años,5322.764939371755,2741.922463774891,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,5322.764939371755
31 a 50 años,5020.603189133532,2741.922463774891,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,2,5020.603189133532
4 a 8 años,3518.253967578797,2711.361448258068,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,3518.253967578797
51 a 70 años,4561.370657015633,2741.9224637748916,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,4561.370657015633
9 a 13 años,4730.9748401387515,2745.4932795292048,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,3,4730.9748401387515
gestantes < 18 años,6146.81837530872,2661.870341174208,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,6146.81837530872
gestantes 19 a 30 años,6827.169038642964,2745.9969977500973,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,6827.169038642964
gestantes 31 a 50 años,6513.042016782818,2745.996997750097,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,6513.042016782818
lactantes < 18 años,6355.999772633553,2685.9762690569974,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,6355.999772633553
lactantes 19 a 30 años,6853.620468098062,2724.457260422624,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,6853.620468098062
lactantes 31 a 50 años,6542.005573399814,2724.457260422624,1,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,6542.005573399814
> 70 años,5262.096708286767,2696.2023210492157,0,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,5262.096708286767
1 a 3 años,2996.5457647909134,2679.0320531572474,0,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,2996.5457647909134
14 a 18 años,7352.076509893368,2757.106494085771,0,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,7352.076509893368
19 a 30 años,7658.420558274102,2760.382272541933,0,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,7658.420558274102
31 a 50 años,7254.690653655727,2760.3822725419327,0,BOGOTA,2019-01-01,price_serving_from_precio_100g,1,7254.690653655727
4 a 8 años,3838.476906003462,2711.361448258068,0,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,3838.476906003462
51 a 70 años,5897.315556558256,2760.3822725419327,0,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,5897.315556558256
9 a 13 años,5241.371596879716,2745.493279529205,0,BOGOTA,2019-01-01,price_serving_from_precio_100g,NA,5241.371596879716
> 70 años,4243.536662391842,2706.106449517267,1,BOGOTA,2019-02-01,price_serving_from_precio_100g,NA,4243.536662391842
1 a 3 años,2939.490774220985,2616.343268998123,1,BOGOTA,2019-02-01,price_serving_from_precio_100g,NA,2939.490774220985
14 a 18 años,5556.946420229553,2752.6688298617582,1,BOGOTA,2019-02-01,price_serving_from_precio_100g,NA,5556.946420229553
19 a 30 años,5343.626353721918,2752.6688298617582,1,BOGOTA,2019-02-01,price_serving_from_precio_100g,NA,5343.626353721918
31 a 50 años,5040.280346514942,2752.668829861758,1,BOGOTA,2019-02-01,price_serving_from_precio_100g,2,5040.280346514942
