deciles,rate,gap,severity,model,ciudad,fecha,escenario
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,q3
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,q3
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,q3
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,q3
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,q3
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,q3
Decil 1,100,0.6231370940737597,0.43106432917876175,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 2,100,0.30037021776872,0.09463836818820909,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 3,36.25,0.023446762863044212,0.00216915699561296,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 4,16.25,0.0017109962392774561,2.6089634080040173e-5,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,q3
Decil 1,50.72463768115942,0.30376210876567755,0.22893340887026864,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q1
Decil 1,100,0.6678877130764608,0.4937763534724619,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 2,100,0.24876005553855407,0.07157077598966298,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 3,40,0.03063106126519117,0.0029955178236736077,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q1
Decil 1,50.72463768115942,0.31165434867088665,0.23493148510090658,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q2
Decil 1,100,0.6823990126866499,0.509293230931642,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 2,100,0.2815847005229528,0.08815093270293052,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 3,53.333333333333336,0.04956292010707983,0.006142034143832821,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q2
Decil 1,50.72463768115942,0.3135798671011198,0.23645361179206822,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,q3
Decil 1,100,0.6923910387386706,0.5203283926749789,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 2,100,0.30418672216422216,0.10084177148127911,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 3,64,0.0661730739959337,0.009337753060731136,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,q3
Decil 1,28.735632183908045,0.14062526043044804,0.10061513804089632,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q1
Decil 1,100,0.5467693608197653,0.345504774437345,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 2,100,0.2278837906169035,0.05891088230973443,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 3,15.476190476190476,0.003240068825900556,8.493218117051375e-5,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q1
Decil 1,28.735632183908045,0.1437182910644511,0.10234935335838348,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q2
Decil 1,100,0.5683107605576613,0.36520558872659103,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 2,100,0.2645813623885595,0.07633543944060599,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 3,36.904761904761905,0.01744129715977671,9.717809170461174e-4,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q2
Decil 1,28.735632183908045,0.14513234499180824,0.1031737832052279,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,q3
Decil 1,100,0.5826935405446412,0.37899321729794677,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 2,100,0.2890836281312819,0.08948657365628239,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 3,42.857142857142854,0.030298163372920704,0.0024707757807494145,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 4,13.253012048192772,0.0016411066862787392,3.0456896689968697e-5,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,q3
Decil 1,50.588235294117645,0.30242114990447844,0.2200591184745407,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q1
Decil 1,100,0.6900172727419212,0.5158807868768299,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 2,100,0.27106546740220644,0.08612607505113637,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 3,45,0.03622225081117049,0.003563776089540103,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q1
Decil 1,52.94117647058824,0.31292554001072415,0.22866604747015895,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q2
Decil 1,100,0.7049825402241411,0.5330112434461542,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 2,100,0.3062567838792398,0.10525090086737973,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 3,62.5,0.0601489914344812,0.007724520083747528,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q2
Decil 1,54.11764705882353,0.316586620490588,0.23147258553798788,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,q3
Decil 1,100,0.7154005437597918,0.5453103899279496,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 2,100,0.33075506029945845,0.1200616667030778,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 3,70,0.08120219854215464,0.01208870059426588,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,q3
Decil 1,45.88235294117647,0.26731402154706024,0.20779442668189138,CoCA,CALI,2022-01-01,q1
Decil 2,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 3,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 4,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 5,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 6,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 7,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 8,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 9,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 10,0,0,0,CoCA,CALI,2022-01-01,q1
Decil 1,100,0.6207670044347225,0.4457029603069876,CoNA,CALI,2022-01-01,q1
Decil 2,75,0.08653179980505629,0.01423056305628917,CoNA,CALI,2022-01-01,q1
Decil 3,31.313131313131315,0.015486280597128862,0.0010309826710323369,CoNA,CALI,2022-01-01,q1
Decil 4,0,0,0,CoNA,CALI,2022-01-01,q1
Decil 5,0,0,0,CoNA,CALI,2022-01-01,q1
Decil 6,0,0,0,CoNA,CALI,2022-01-01,q1
Decil 7,0,0,0,CoNA,CALI,2022-01-01,q1
Decil 8,0,0,0,CoNA,CALI,2022-01-01,q1
Decil 9,0,0,0,CoNA,CALI,2022-01-01,q1
Decil 10,0,0,0,CoNA,CALI,2022-01-01,q1
Decil 1,47.05882352941176,0.2810694244797635,0.21678689517229602,CoCA,CALI,2022-01-01,q2
Decil 2,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 3,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 4,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 5,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 6,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 7,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 8,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 9,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 10,0,0,0,CoCA,CALI,2022-01-01,q2
Decil 1,100,0.6405365607071135,0.46451011153007443,CoNA,CALI,2022-01-01,q2
Decil 2,95.23809523809523,0.12778947813424604,0.023620711461003113,CoNA,CALI,2022-01-01,q2
Decil 3,51.515151515151516,0.03595750413447103,0.003477941977930591,CoNA,CALI,2022-01-01,q2
Decil 4,0,0,0,CoNA,CALI,2022-01-01,q2
Decil 5,0,0,0,CoNA,CALI,2022-01-01,q2
Decil 6,0,0,0,CoNA,CALI,2022-01-01,q2
Decil 7,0,0,0,CoNA,CALI,2022-01-01,q2
Decil 8,0,0,0,CoNA,CALI,2022-01-01,q2
Decil 9,0,0,0,CoNA,CALI,2022-01-01,q2
Decil 10,0,0,0,CoNA,CALI,2022-01-01,q2
Decil 1,47.05882352941176,0.2871314860452342,0.2210273882512279,CoCA,CALI,2022-01-01,q3
Decil 2,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 3,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 4,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 5,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 6,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 7,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 8,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 9,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 10,0,0,0,CoCA,CALI,2022-01-01,q3
Decil 1,100,0.6580142338430557,0.48206112793867784,CoNA,CALI,2022-01-01,q3
Decil 2,100,0.17006436626534868,0.03555378412191439,CoNA,CALI,2022-01-01,q3
Decil 3,66.66666666666666,0.06332044353872272,0.007827216759277661,CoNA,CALI,2022-01-01,q3
Decil 4,0,0,0,CoNA,CALI,2022-01-01,q3
Decil 5,0,0,0,CoNA,CALI,2022-01-01,q3
Decil 6,0,0,0,CoNA,CALI,2022-01-01,q3
Decil 7,0,0,0,CoNA,CALI,2022-01-01,q3
Decil 8,0,0,0,CoNA,CALI,2022-01-01,q3
Decil 9,0,0,0,CoNA,CALI,2022-01-01,q3
Decil 10,0,0,0,CoNA,CALI,2022-01-01,q3
Decil 1,38.297872340425535,0.2285770936114171,0.17974935680028084,CoCA,CALI,2022-02-01,q1
Decil 2,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 3,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 4,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 5,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 6,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 7,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 8,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 9,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 10,0,0,0,CoCA,CALI,2022-02-01,q1
Decil 1,100,0.5745705641001252,0.39779188894864903,CoNA,CALI,2022-02-01,q1
Decil 2,37.362637362637365,0.04089681412632511,0.005936360002038607,CoNA,CALI,2022-02-01,q1
Decil 3,0,0,0,CoNA,CALI,2022-02-01,q1
Decil 4,0,0,0,CoNA,CALI,2022-02-01,q1
Decil 5,0,0,0,CoNA,CALI,2022-02-01,q1
Decil 6,0,0,0,CoNA,CALI,2022-02-01,q1
Decil 7,0,0,0,CoNA,CALI,2022-02-01,q1
Decil 8,0,0,0,CoNA,CALI,2022-02-01,q1
Decil 9,0,0,0,CoNA,CALI,2022-02-01,q1
Decil 10,0,0,0,CoNA,CALI,2022-02-01,q1
Decil 1,39.361702127659576,0.24002757001469907,0.18714325594215778,CoCA,CALI,2022-02-01,q2
Decil 2,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 3,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 4,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 5,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 6,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 7,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 8,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 9,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 10,0,0,0,CoCA,CALI,2022-02-01,q2
Decil 1,100,0.5954452288448608,0.4157386370677386,CoNA,CALI,2022-02-01,q2
Decil 2,50.54945054945055,0.060804300502120566,0.01020867965681576,CoNA,CALI,2022-02-01,q2
Decil 3,0,0,0,CoNA,CALI,2022-02-01,q2
Decil 4,0,0,0,CoNA,CALI,2022-02-01,q2
Decil 5,0,0,0,CoNA,CALI,2022-02-01,q2
Decil 6,0,0,0,CoNA,CALI,2022-02-01,q2
Decil 7,0,0,0,CoNA,CALI,2022-02-01,q2
Decil 8,0,0,0,CoNA,CALI,2022-02-01,q2
Decil 9,0,0,0,CoNA,CALI,2022-02-01,q2
Decil 10,0,0,0,CoNA,CALI,2022-02-01,q2
Decil 1,40.42553191489361,0.2452243159049544,0.1906370485459434,CoCA,CALI,2022-02-01,q3
Decil 2,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 3,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 4,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 5,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 6,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 7,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 8,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 9,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 10,0,0,0,CoCA,CALI,2022-02-01,q3
Decil 1,100,0.6179753530692805,0.4364521417480935,CoNA,CALI,2022-02-01,q3
Decil 2,67.03296703296702,0.09004469304136185,0.017219619365683853,CoNA,CALI,2022-02-01,q3
Decil 3,17.894736842105264,0.003984254045591019,1.26142933028716e-4,CoNA,CALI,2022-02-01,q3
Decil 4,0,0,0,CoNA,CALI,2022-02-01,q3
Decil 5,0,0,0,CoNA,CALI,2022-02-01,q3
Decil 6,0,0,0,CoNA,CALI,2022-02-01,q3
Decil 7,0,0,0,CoNA,CALI,2022-02-01,q3
Decil 8,0,0,0,CoNA,CALI,2022-02-01,q3
Decil 9,0,0,0,CoNA,CALI,2022-02-01,q3
Decil 10,0,0,0,CoNA,CALI,2022-02-01,q3
Decil 1,29.213483146067414,0.16062388561189211,0.12694906216564747,CoCA,CALI,2022-03-01,q1
Decil 2,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 3,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 4,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 5,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 6,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 7,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 8,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 9,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 10,0,0,0,CoCA,CALI,2022-03-01,q1
Decil 1,100,0.4486706728722374,0.28482721475652467,CoNA,CALI,2022-03-01,q1
Decil 2,24.46808510638298,0.01429332502378491,0.001167648100241206,CoNA,CALI,2022-03-01,q1
Decil 3,0,0,0,CoNA,CALI,2022-03-01,q1
Decil 4,0,0,0,CoNA,CALI,2022-03-01,q1
Decil 5,0,0,0,CoNA,CALI,2022-03-01,q1
Decil 6,0,0,0,CoNA,CALI,2022-03-01,q1
Decil 7,0,0,0,CoNA,CALI,2022-03-01,q1
Decil 8,0,0,0,CoNA,CALI,2022-03-01,q1
Decil 9,0,0,0,CoNA,CALI,2022-03-01,q1
Decil 10,0,0,0,CoNA,CALI,2022-03-01,q1
Decil 1,30.337078651685395,0.1702922776773002,0.13216341742541543,CoCA,CALI,2022-03-01,q2
Decil 2,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 3,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 4,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 5,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 6,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 7,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 8,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 9,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 10,0,0,0,CoCA,CALI,2022-03-01,q2
Decil 1,100,0.47426251140693354,0.30087282922687314,CoNA,CALI,2022-03-01,q2
Decil 2,34.04255319148936,0.027550558580717827,0.0029539528149865987,CoNA,CALI,2022-03-01,q2
Decil 3,0,0,0,CoNA,CALI,2022-03-01,q2
Decil 4,0,0,0,CoNA,CALI,2022-03-01,q2
Decil 5,0,0,0,CoNA,CALI,2022-03-01,q2
Decil 6,0,0,0,CoNA,CALI,2022-03-01,q2
Decil 7,0,0,0,CoNA,CALI,2022-03-01,q2
Decil 8,0,0,0,CoNA,CALI,2022-03-01,q2
Decil 9,0,0,0,CoNA,CALI,2022-03-01,q2
