Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
> 70 años,5788.74947903494,2771.9738603737437,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,5788.74947903494
1 a 3 años,3230.420533130264,2854.4095163374564,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,3230.420533130264
14 a 18 años,8056.698479003066,2882.9172951966702,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,8056.698479003066
19 a 30 años,8369.273781082546,2925.3899601895137,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,8369.273781082546
31 a 50 años,7928.069739119747,2925.3899601895137,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,1,7928.069739119747
4 a 8 años,4169.106145225957,2839.508756594734,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,4169.106145225957
51 a 70 años,6444.703328932374,2925.389960189514,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,6444.703328932374
9 a 13 años,5766.896833117582,2818.448944451951,0,BOGOTA,1999-10-01,price_serving_from_precio_100g,NA,5766.896833117582
> 70 años,4689.141867539885,2794.6087391568026,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,4689.141867539885
1 a 3 años,3190.875032205969,2809.773249881532,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,3190.875032205969
14 a 18 años,6124.967294821784,2834.9746440457034,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,6124.967294821784
19 a 30 años,5889.842042231262,2834.974644045703,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,5889.842042231262
31 a 50 años,5555.488562342796,2834.9746440457034,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,2,5555.488562342796
4 a 8 años,3849.9363282686445,2860.787193122105,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,3849.9363282686445
51 a 70 años,5047.330282644731,2834.974644045703,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,5047.330282644731
9 a 13 años,5247.581966774197,2841.3290613348063,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,3,5247.581966774197
gestantes < 18 años,6849.0841102749955,2700.156021907702,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,6849.0841102749955
gestantes 19 a 30 años,7480.409381609849,2982.5234164908356,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,7480.409381609849
gestantes 31 a 50 años,7136.225912877857,2982.523416490836,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,7136.225912877857
lactantes < 18 años,7072.127418560549,2763.848760600053,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,7072.127418560549
lactantes 19 a 30 años,7509.28132426629,2959.362763794929,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,7509.28132426629
lactantes 31 a 50 años,7167.855369909333,2959.3627637949294,1,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,7167.855369909333
> 70 años,5836.018194168415,2794.6087391568017,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,5836.018194168415
1 a 3 años,3254.0701062770595,2875.306351890355,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,3254.0701062770595
14 a 18 años,8123.022093522826,2906.649782626513,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,8123.022093522826
19 a 30 años,8440.732170444566,2950.3674744014966,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,8440.732170444566
31 a 50 años,7995.761047723824,2950.367474401497,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,1,7995.761047723824
4 a 8 años,4200.348190273726,2860.787193122106,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,4200.348190273726
51 a 70 años,6499.7293839817985,2950.367474401497,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,6499.7293839817985
9 a 13 años,5813.7123959301825,2841.3290613348063,0,BOGOTA,1999-11-01,price_serving_from_precio_100g,NA,5813.7123959301825
> 70 años,4661.578905154366,2778.181917845884,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,4661.578905154366
1 a 3 años,3173.234453320917,2794.2395714505797,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,3173.234453320917
14 a 18 años,6089.39039820343,2818.50768267725,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,6089.39039820343
19 a 30 años,5855.6308715672085,2818.50768267725,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,5855.6308715672085
31 a 50 años,5523.219485181517,2818.50768267725,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,2,5523.219485181517
4 a 8 años,3826.4255414746904,2843.316941142479,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,3826.4255414746904
51 a 70 años,5018.012844849406,2818.50768267725,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,5018.012844849406
9 a 13 años,5216.565636090939,2824.535116560946,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,3,5216.565636090939
gestantes < 18 años,6813.026296682059,2685.9407310830898,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,6813.026296682059
gestantes 19 a 30 años,7437.806650076302,2965.537227911684,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,7437.806650076302
gestantes 31 a 50 años,7095.583389023948,2965.537227911685,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,7095.583389023948
lactantes < 18 años,7034.153237523666,2749.0081211457723,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,7034.153237523666
lactantes 19 a 30 años,7466.61638950303,2942.548768712588,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,7466.61638950303
lactantes 31 a 50 años,7127.130290032325,2942.5487687125883,1,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,7127.130290032325
> 70 años,5801.713847123469,2778.181917845883,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,5801.713847123469
1 a 3 años,3234.101766166176,2857.6622651674606,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,3234.101766166176
14 a 18 años,8076.534382552675,2890.0151491821525,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,8076.534382552675
19 a 30 años,8391.528911311716,2933.1690024622476,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,8391.528911311716
31 a 50 años,7949.151642893629,2933.169002462248,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,1,7949.151642893629
4 a 8 años,4174.697508719128,2843.31694114248,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,4174.697508719128
51 a 70 años,6461.840743196197,2933.1690024622485,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,6461.840743196197
9 a 13 años,5779.349897676462,2824.5351165609454,0,BOGOTA,1999-12-01,price_serving_from_precio_100g,NA,5779.349897676462
> 70 años,4648.512444406594,2770.394641105902,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,4648.512444406594
1 a 3 años,3162.7806291877105,2785.0342985671273,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,3162.7806291877105
14 a 18 años,6071.734948431235,2810.3357610939775,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,6071.734948431235
19 a 30 años,5838.65317922415,2810.335761093977,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,5838.65317922415
31 a 50 años,5507.205579383951,2810.335761093977,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,2,5507.205579383951
4 a 8 años,3814.0564100283677,2834.1257624282075,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,3814.0564100283677
51 a 70 años,5003.4637245032045,2810.3357610939775,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,5003.4637245032045
9 a 13 años,5201.973095686729,2816.6339137990435,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,3,5201.973095686729
gestantes < 18 años,6790.980534867528,2677.2494965234578,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,6790.980534867528
gestantes 19 a 30 años,7416.271899628063,2956.9510805227374,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,7416.271899628063
gestantes 31 a 50 años,7075.03948075151,2956.9510805227387,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,7075.03948075151
lactantes < 18 años,7012.60963550649,2740.588694541868,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,7012.60963550649
lactantes 19 a 30 años,7444.981878400639,2934.022737551333,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,7444.981878400639
lactantes 31 a 50 años,7106.479439453653,2934.0227375513336,1,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,7106.479439453653
> 70 años,5785.451574662647,2770.3946411059005,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,5785.451574662647
1 a 3 años,3223.189527617022,2848.0201776312397,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,3223.189527617022
14 a 18 años,8055.266230372017,2882.404795646112,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,8055.266230372017
19 a 30 años,8370.090606677912,2925.6754728227975,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,8370.090606677912
31 a 50 años,7928.843504019086,2925.6754728227975,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,1,7928.843504019086
4 a 8 años,4161.202568944583,2834.125762428209,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,4161.202568944583
51 a 70 años,6445.332320021841,2925.675472822798,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,6445.332320021841
9 a 13 años,5763.183054819462,2816.6339137990435,0,BOGOTA,2000-01-01,price_serving_from_precio_100g,NA,5763.183054819462
> 70 años,4639.976379604748,2765.307364591966,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,4639.976379604748
1 a 3 años,3149.5036506377473,2773.343054381,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,3149.5036506377473
14 a 18 años,6057.298903601522,2803.6539587132293,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,6057.298903601522
19 a 30 años,5824.771305302397,2803.6539587132293,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,5824.771305302397
31 a 50 años,5494.111749151626,2803.653958713229,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,2,5494.111749151626
4 a 8 años,3805.8886576049454,2828.056518799956,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,3805.8886576049454
51 a 70 años,4991.567581597718,2803.653958713229,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,4991.567581597718
9 a 13 años,5192.217138811288,2811.3515029730993,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,3,5192.217138811288
gestantes < 18 años,6759.739660799247,2664.9332170199573,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,6759.739660799247
gestantes 19 a 30 años,7390.581979658642,2946.7082202770216,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,7390.581979658642
gestantes 31 a 50 años,7050.5315877695775,2946.7082202770225,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,7050.5315877695775
lactantes < 18 años,6983.408767722861,2729.1767420337133,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,6983.408767722861
lactantes 19 a 30 años,7419.354931018818,2923.9233111806075,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,7419.354931018818
lactantes 31 a 50 años,7082.017677472308,2923.9233111806084,1,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,7082.017677472308
> 70 años,5774.827748193453,2765.3073645919644,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,5774.827748193453
1 a 3 años,3215.504829725697,2841.229954944684,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,3215.504829725697
14 a 18 años,8035.879356455108,2875.467617314254,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,8035.879356455108
19 a 30 años,8352.925525913552,2919.675602792568,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,8352.925525913552
31 a 50 años,7912.583316942274,2919.6756027925685,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,1,7912.583316942274
4 a 8 años,4152.291407516166,2828.056518799957,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,4152.291407516166
51 a 70 años,6432.114464322878,2919.6756027925685,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,6432.114464322878
9 a 13 años,5752.374585741699,2811.3515029730993,0,BOGOTA,2000-02-01,price_serving_from_precio_100g,NA,5752.374585741699
> 70 años,4654.263921165541,2773.822374296248,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,4654.263921165541
1 a 3 años,3162.098484511007,2784.4336257592595,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,3162.098484511007
14 a 18 años,6076.649455405063,2812.6104675516867,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,6076.649455405063
19 a 30 años,5843.379028097786,2812.6104675516863,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,5843.379028097786
31 a 50 años,5511.663152129806,2812.610467551686,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,2,5511.663152129806
4 a 8 años,3819.11825134673,2837.887084585891,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,3819.11825134673
51 a 70 años,5007.513564882636,2812.6104675516863,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,5007.513564882636
9 a 13 años,5208.011824802521,2819.903613374747,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,3,5208.011824802521
gestantes < 18 años,6786.304958375193,2675.406215609046,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,6786.304958375193
gestantes 19 a 30 años,7416.270231111559,2956.9504152664276,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,7416.270231111559
gestantes 31 a 50 años,7075.037889005644,2956.9504152664285,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,7075.037889005644
lactantes < 18 años,7009.4189176963555,2739.3417343355486,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,7009.4189176963555
lactantes 19 a 30 años,7445.254698159446,2934.130254183162,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,7445.254698159446
lactantes 31 a 50 años,7106.739854863429,2934.1302541831624,1,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,7106.739854863429
> 70 años,5792.609754977238,2773.822374296247,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,5792.609754977238
1 a 3 años,3227.310554955389,2851.6615300592225,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,3227.310554955389
14 a 18 años,8059.958915864872,2884.083972818192,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,8059.958915864872
19 a 30 años,8377.088439873045,2928.12149042332,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,8377.088439873045
31 a 50 años,7935.472431575399,2928.1214904233207,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,1,7935.472431575399
4 a 8 años,4166.725126776233,2837.8870845858924,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,4166.725126776233
51 a 70 años,6450.72095469525,2928.121490423321,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,6450.72095469525
9 a 13 años,5769.8732665280995,2819.903613374747,0,BOGOTA,2000-03-01,price_serving_from_precio_100g,NA,5769.8732665280995
> 70 años,4684.385608993429,2791.774130591933,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,4684.385608993429
1 a 3 años,3187.990757489664,2807.2334581750606,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,3187.990757489664
14 a 18 años,6118.159359375431,2831.823553853756,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,6118.159359375431
19 a 30 años,5883.295449819801,2831.823553853756,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,5883.295449819801
31 a 50 años,5549.3136056965195,2831.8235538537556,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,2,5549.3136056965195
4 a 8 años,3846.197784876657,2858.009179112315,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,3846.197784876657
51 a 70 años,5041.720146771889,2831.823553853756,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,5041.720146771889
9 a 13 años,5242.406554348173,2838.5268088262105,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,3,5242.406554348173
gestantes < 18 años,6843.447400055831,2697.9338274073907,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,6843.447400055831
gestantes 19 a 30 años,7475.902407522796,2980.7264351939025,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,7475.902407522796
gestantes 31 a 50 años,7131.9263105930195,2980.726435193904,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,7131.9263105930195
lactantes < 18 años,7067.168359981166,2761.9107174770743,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,7067.168359981166
lactantes 19 a 30 años,7504.656241502783,2957.5400463977844,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,7504.656241502783
lactantes 31 a 50 años,7163.440576683309,2957.5400463977853,1,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,7163.440576683309
> 70 años,5830.098643811997,2791.774130591932,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,5830.098643811997
1 a 3 años,3250.905011420403,2872.5096643426205,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,3250.905011420403
14 a 18 años,8114.225779169889,2903.5022096041193,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,8114.225779169889
19 a 30 años,8432.336841819908,2947.4329772499545,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,8432.336841819908
31 a 50 años,7987.808296677545,2947.4329772499555,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,1,7987.808296677545
4 a 8 años,4196.269373734477,2858.009179112316,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,4196.269373734477
51 a 70 años,6493.264617294741,2947.432977249955,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,6493.264617294741
9 a 13 años,5807.978639017811,2838.5268088262105,0,BOGOTA,2000-04-01,price_serving_from_precio_100g,NA,5807.978639017811
> 70 años,4625.03048485371,2756.399993208109,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,4625.03048485371
1 a 3 años,3139.825977295631,2764.821232810642,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,3139.825977295631
14 a 18 años,6039.562674317143,2795.4446478905083,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,6039.562674317143
19 a 30 años,5807.715934411175,2795.444647890508,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,5807.715934411175
31 a 50 años,5478.024574447565,2795.444647890508,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,2,5478.024574447565
4 a 8 años,3798.6396860033005,2822.6699972180218,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,3798.6396860033005
51 a 70 años,4976.951894222104,2795.444647890508,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,4976.951894222104
9 a 13 años,5176.047514151356,2802.5963801854923,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,3,5176.047514151356
gestantes < 18 años,6738.363673973975,2656.50603192175,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,6738.363673973975
gestantes 19 a 30 años,7362.266537962993,2935.4185349673953,1,BOGOTA,2000-05-01,price_serving_from_precio_100g,NA,7362.266537962993
